ID,year,Award_Title,Award_Amount,Award_Type,AwardEffectiveDate,Directorate (abbr),Directorate,Division (abbr),Division,Institution_name,Institution_Name_New,Institution_address,Institution_city,Institution_zip,Institution_state,Institution_congress_dist,Educational_inst,sbir,Institution_type
1942518,2019,CAREER: Biomechanical Signatures in Vertebrate Embryonic Development,500000,Standard Grant,07/01/2020,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1942583,2019,CAREER: Towards a Robust Theory of Mechanism Design,600000,Continuing Grant,01/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1943371,2019,"CAREER: Advancing evolutionary genomics and eukaryotic biodiversity research through accurate, scalable, and flexible frameworks for structural genome annotation",563366,Continuing Grant,03/15/2020,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1944633,2019,CAREER: Pushing the Performance Limit of Composite Structures: Integrated Modeling of Manufacturing Processes and Materials,550000,Standard Grant,09/01/2020,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1944664,2019,CAREER: Humanizing Engineering and Resilience: An Integrated Research and Education Approach to Understand and Enhance Infrastructure Resilience,500076,Standard Grant,06/01/2020,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1945057,2019,CAREER: Liquid Crystallinity as a Tool to Probe Cell and Protein Behavior in Gel Biomaterials,582469,Continuing Grant,05/15/2020,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1945324,2019,CAREER: Quantum mechanics far from equilibrium: Matter-wave turbulence,702465,Continuing Grant,04/15/2020,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1945541,2019,SaTC: CORE: Small: Partition-Oblivious Real-Time Hierarchical Scheduling,499905,Standard Grant,04/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1945546,2019,"CAREER: Echo Mapping the Census of Supermassive Black Hole Mass, Accretion, and Spin",738090,Continuing Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1947188,2019,Collaborative Research: Joint Paleontological and Archeological Investigations of Modern Human Origins,130162,Standard Grant,06/01/2020,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1947826,2019,CRII: SHF: Efficiency-Aware Robust Implementation of Neural Networks with Algorithm-Hardware Co-design,175000,Standard Grant,04/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1947883,2019,Neural predictors of individual differences in speech perception,646962,Standard Grant,04/01/2020,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1947965,2019,Linking eco-evolutionary dynamics of thermal adaptation and grazing in copepods from highly seasonal environments,531484,Standard Grant,06/01/2020,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1947975,2019,CRII: III: Effective Geometry of Urban Travel Patterns,173650,Standard Grant,08/01/2020,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Wesleyan University,Wesleyan University,237 HIGH STREET RM 409,MIDDLETOWN,064593208,Connecticut,03,1,0,Higher Education
1948336,2019,Collaborative Research: The economics of social data,222984,Standard Grant,08/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1948885,2019,"Doctoral Dissertation Research: Land Reclamation, Urbanization, and Infrastructural Development",25150,Standard Grant,01/15/2020,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1949119,2019,Collaborative Research: Refining the use of scleractinian cold-water coral skeleton-bound d15N as a proxy for marine N cycling,81706,Standard Grant,03/15/2020,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1949374,2019,"Trade Agreements, Deep Integration and Welfare",202000,Standard Grant,04/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1949522,2019,A Tough Call: Understanding the Gendered Impact of Mobile Technology in Low Income Communities,360000,Standard Grant,06/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1949530,2019,Modeling Secondary School STEM Teacher Retention via Ecological Theories,799495,Standard Grant,07/01/2020,EHR,Direct For Education and Human Resources,DUE,Division Of Undergraduate Education,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1949858,2019,SG: Eco-evolution in a concrete jungle: how rapid urbanization affects host-parasite interactions in the Galapagos Islands,199944,Standard Grant,03/01/2020,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1950077,2019,AON Collaborative Research: Continuation of long-term Beaufort Gyre observations in 2020-2024 to enhance understanding of the Arctic's role in climate variability,665964,Continuing Grant,06/01/2020,GEO,Directorate For Geosciences,OPP,Office of Polar Programs (OPP),Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1950415,2019,"REU Site Mystic Aquarium: Collaborative Research: Plankton to Whales, Consequences of Global Change within Marine Ecosystems",67697,Standard Grant,02/01/2021,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1950498,2019,"COLLABORATIVE RESEARCH: THE CRITICAL IMPORTANCE OF DIVERSE LEAF ""HAIRSTYLES"": INTEGRATIVE QUANTIFICATION OF ANATOMY, FUNCTION, EVOLUTION AND ECOLOGY OF TRICHOMES",74637,Standard Grant,05/01/2020,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1950543,2019,REU Site: Mathematics REU at UConn,404760,Standard Grant,05/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1950600,2019,REU Site: Trustable Embedded Systems Security Research,401140,Standard Grant,02/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1950643,2019,"OPUS: CRS -- A Cross-Scale Synthesis in a Disturbance-Mediated System: Integrating Population, Community, and Metacommunity Perspectives",293023,Standard Grant,03/01/2020,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1950797,2019,REU Site: The Keck Northeast Astronomy Consortium,88107,Standard Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,Wesleyan University,Wesleyan University,237 HIGH STREET RM 409,MIDDLETOWN,064593208,Connecticut,03,1,0,Higher Education
1951394,2019,Collaborative Research: Consequences of Environmental Stochasticity for the Spatial Dynamics of Savanna-Forest Transitions,101111,Continuing Grant,07/15/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1952072,2019,"IRES Track I: Behavioral Ecology, Demography and Conservation of Primates in the Humid Chaco of Argentina",300000,Standard Grant,06/01/2021,O/D,Office Of The Director,OISE,Office Of Internatl Science &Engineering,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1952751,2019,FRG: Collaborative Research: Randomized Algorithms for Solving Linear Systems,375172,Standard Grant,08/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1953270,2019,"RAPID:Investigating Media Dependencies, Mitigation Behavior, and Information Processing in the Time Leading up to Hurricane Dorian",15995,Standard Grant,01/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1953549,2019,"Collaborative Research: Paleomagnetism and Geochronology of Mafic Dikes in Morocco, Reconstructing West Africa in Proterozoic Supercontinents",390432,Standard Grant,07/01/2020,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1953708,2019,Understanding the Reactions of Carbon Dioxide with Late Transition Metal Complexes,450000,Standard Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1953903,2019,The Role of a Membrane Channel in Conferring Fluoride Resistance in Plants,646667,Standard Grant,03/01/2020,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1953959,2019,Chip-scale massive-parallel ultrafast physical random bit generator,386000,Standard Grant,05/01/2020,ENG,Directorate For Engineering,ECCS,"Div Of Electrical, Commun & Cyber Sys",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954016,2019,Is Better Access to Information Effective in Improving Labor Market Outcomes? Experimental Evidence,405904,Standard Grant,07/01/2019,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954254,2019,Collaborative Research: CAS: Electrochemical Approaches to Sustainable Dinitrogen Fixation,321010,Standard Grant,08/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954264,2019,"Probabilistic Methods in Analysis, Geometry, and Beyond",330000,Continuing Grant,05/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1954319,2019,Total Synthesis of Complex Terpene Natural Products,382111,Standard Grant,04/15/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954348,2019,Non-Born-Oppenheimer Effects in the Framework of Multicomponent Time-Dependent Density Functional Theory,680000,Continuing Grant,08/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954453,2019,"Terahertz Spectroelectrochemical Methods to Study Semiconductors, 2D Materials, and Metal Organic Frameworks (MOFs)",500000,Standard Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1954591,2019,CHS: Medium: Collaborative Research: Fabric-Embedded Dynamic Sensing for Adaptive Exoskeleton Assistance,570000,Standard Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1955204,2019,Collaborative Research: CNS Core: Medium: Design and Analysis of Quantum Networks for Entanglement Distribution,400000,Continuing Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1955225,2019,Collaborative Research: RI: Medium: Robust Assembly of Compliant Modular Robots,365169,Standard Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1955237,2019,Collaborative Research: Dinuclear Heterogeneous Catalysts (DHCs) as a new Platform for Selective Oxidation of Carbon Dioxide (CO) and Methane (CH4),200000,Standard Grant,06/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1955653,2019,Collaborative Research: The role of trust when learning from robots,375000,Standard Grant,09/15/2020,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1955793,2019,Environmental Materials Beyond and Below Nanoscale: Palladium Single Atom,389768,Standard Grant,07/01/2020,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2000176,2020,A Dynamical Systems Weekend Conference at Wesleyan,6000,Standard Grant,03/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Wesleyan University,Wesleyan University,237 HIGH STREET RM 409,MIDDLETOWN,064593208,Connecticut,03,1,0,Higher Education
2000417,2020,Collaborative Research: Defining and Measuring Student Trust of Instructors in College STEM Courses,381339,Standard Grant,10/01/2020,EHR,Direct For Education and Human Resources,DUE,Division Of Undergraduate Education,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2000533,2020,"Trace Formulas, L-Functions, and Automorphic and Arithmetic Periods",300000,Continuing Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2000613,2020,Collaborative Research: Defining and Measuring Student Trust of Instructors in College STEM Courses,115229,Standard Grant,10/01/2020,EHR,Direct For Education and Human Resources,DUE,Division Of Undergraduate Education,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2000769,2020,An Examination of How the Lived Experiences of African American Undergraduates Affect their Persistence in their Engineering Programs,499987,Standard Grant,09/01/2020,EHR,Direct For Education and Human Resources,HRD,Division Of Human Resource Development,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2000866,2020,Building Career Interest in Computer Science through Advanced Real-World Technology Projects,599350,Standard Grant,07/01/2020,EHR,Direct For Education and Human Resources,DUE,Division Of Undergraduate Education,Tunxis Community-Technical College,Tunxis Community-Technical College,271 Scott Swamp Road,Farmington,060323324,Connecticut,05,1,0,Higher Education
2001139,2020,Quantizations and Double Affine Representation Theory,560000,Continuing Grant,06/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2001219,2020,NSF-BSF Application: Selective Electrosorption for Boron Removal and Recovery from Seawater,391988,Standard Grant,07/15/2020,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2001247,2020,"Coulomb Branches, Shifted Quantum Groups, and their Applications",165000,Standard Grant,06/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
2001261,2020,Doctoral Dissertation Research: The Effects of Wildfire Damage on Housing Access and Migration,15808,Standard Grant,05/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2001317,2020,"K-Stability, Moduli Spaces, and Singularities",160000,Continuing Grant,05/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
2001339,2020,Collaborative Research: CSEDI: Understanding the Role of Hydrogen and Melting in the Water Transport Across the Transition Zone-Lower Mantle Boundary,330000,Standard Grant,07/15/2020,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2001544,2020,Collaborative Research: Electrospray Additive Manufacturing of Thin Low Resistance Polyamide-Based Ion Exchange Membranes for Water Treatment,317469,Standard Grant,07/01/2020,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2001547,2020,Digitization PEN: Addition of the Yale Peabody Museum to the Terrestrial Parasite Tracker (TPT) Network,58075,Standard Grant,09/15/2020,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2001777,2020,Doctoral Dissertation Research: Impact of Geography and Social Ties on Health and Well-being,3697,Standard Grant,05/01/2020,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
2002275,2020,Electron Transport in Low-Dimensional and Mesoscopic Topological Solids,540000,Continuing Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2002425,2020,Tracking Southern Ocean sea ice extent and frontal positions: Novel techniques based on oxygen isotope and Mg/Ca analyses of foraminifera,397311,Standard Grant,06/01/2020,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2002440,2020,Collaborative Research: Rapid Climate Change During the Miocene as a benchmark to understand future climate change,199146,Standard Grant,08/01/2020,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2002782,2020,Collaborative Research: Experimental and Computational Studies of Flow and Clogging of Deformable Particles under Confinement,200000,Standard Grant,05/15/2020,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2003875,2020,Design of Mixed-Graft Block Copolymers for Emerging Applications,399000,Standard Grant,05/01/2020,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2004072,2020,Computational and Experimental Design of Associating Bottle Brush Mesostructures,608259,Standard Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2004166,2020,CTNT 2020: Connecticut Summer School and Conference in Number Theory,34993,Standard Grant,03/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2004170,2020,International Conference in Representations of Algebras (ICRA XIX),38400,Standard Grant,05/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2004561,2020,"Student Travel Support for Verification, Model Checking, and Abstract Interpretation (VMCAI) Winter School 2020",15000,Standard Grant,02/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2004867,2020,RUI: Optical studies of pseudoelastic nanoparticle deformation,201100,Standard Grant,08/15/2020,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,Trinity College,Trinity College,300 SUMMIT ST,HARTFORD,061063100,Connecticut,01,1,0,Higher Education
2005308,2020,Collaborative Research: Mechanism of protective symbiosis in the honey bee,355071,Continuing Grant,06/15/2020,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2005312,2020,"Field Theory, Link Invariants, and Higher Moduli",412010,Continuing Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2005328,2020,"Deformation, topology and geometry in low dimensions",444795,Continuing Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2005588,2020,Mass Rigidity and Curvature Problems in Mathematical Relativity,250336,Continuing Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2005642,2020,Ninth International Conference on Computational Advances in Bio & Medical Sciences (ICCABS),8000,Standard Grant,03/15/2020,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
2006126,2020,FET: Small: Theoretical Foundations and Applications of High Dimensional Quantum Communication,317846,Standard Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2006190,2020,Collaborative Research: Using Multi-omic Analyses and Dynamic Modeling to Understand Fungal Cell-wall Stress Responses,381981,Standard Grant,07/01/2020,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2006269,2020,Visualizing Photon Induced Dynamics in Polyatomic Molecules using Femtosecond Pump-Probe Laser Pulses,527256,Standard Grant,08/01/2020,MPS,Direct For Mathematical & Physical Scien,PHY,Division Of Physics,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2006327,2020,Doctoral Dissertation Improvement Award: The Relationship Between Agriculture and Settlement Pattern,29300,Standard Grant,03/01/2020,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2006911,2020,Collaborative Research: Cosmology with CHIME,283179,Standard Grant,09/01/2020,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2007283,2020,CHS: Small: Inverse Methods for Computer Graphics Material Appearance Design,498941,Standard Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2008463,2020,CNS Core: Small: Dynamic and Composite Resource Management in Large-scale Industrial IoT Systems,459982,Standard Grant,10/01/2020,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2008844,2020,"Pade approximation, noise filtering, and quantum state transfer",210735,Standard Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
2009528,2020,Collaborative Research: EXPRES Search for Low Mass Planets,615793,Standard Grant,08/15/2020,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
2009539,2020,Collaborative Research: Reverberation Mapping with Multi-Object Spectroscopy - from Sloan Digital Sky Survey Reverberation Mapping to the Black Hole Mapper,130766,Standard Grant,07/01/2020,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
